case,task,subtask,score,value,alg_number,alg_name,phase
400,hippocampus,hippocampus_L1,HSD,0.9318175,13,ORippler,1
400,hippocampus,hippocampus_L2,HSD,0.9388748,13,ORippler,1
401,hippocampus,hippocampus_L1,DCS,0.838598506605399,13,ORippler,1
401,hippocampus,hippocampus_L2,DCS,0.85646437994723,13,ORippler,1
401,hippocampus,hippocampus_L1,HSD,0.8689599,13,ORippler,1
401,hippocampus,hippocampus_L2,HSD,0.93306345,13,ORippler,1
402,hippocampus,hippocampus_L1,DCS,0.738095238095238,13,ORippler,1
402,hippocampus,hippocampus_L2,DCS,0.83492892370177,13,ORippler,1
402,hippocampus,hippocampus_L1,HSD,0.69707996,13,ORippler,1
402,hippocampus,hippocampus_L2,HSD,0.95143247,13,ORippler,1
403,hippocampus,hippocampus_L1,DCS,0.775447793796418,13,ORippler,1
403,hippocampus,hippocampus_L2,DCS,0.848904267589389,13,ORippler,1
403,hippocampus,hippocampus_L1,HSD,0.7394429,13,ORippler,1
403,hippocampus,hippocampus_L2,HSD,0.97762746,13,ORippler,1
404,hippocampus,hippocampus_L1,DCS,0.772381509654769,13,ORippler,1
404,hippocampus,hippocampus_L2,DCS,0.877271456527817,13,ORippler,1
404,hippocampus,hippocampus_L1,HSD,0.7744895,13,ORippler,1
404,hippocampus,hippocampus_L2,HSD,0.93590856,13,ORippler,1
405,hippocampus,hippocampus_L1,DCS,0.831389698736637,13,ORippler,1
405,hippocampus,hippocampus_L2,DCS,0.825040128410915,13,ORippler,1
405,hippocampus,hippocampus_L1,HSD,0.8257666,13,ORippler,1
405,hippocampus,hippocampus_L2,HSD,0.8493495,13,ORippler,1
406,hippocampus,hippocampus_L1,DCS,0.768380790480238,13,ORippler,1
406,hippocampus,hippocampus_L2,DCS,0.831132340545097,13,ORippler,1
406,hippocampus,hippocampus_L1,HSD,0.7783483,13,ORippler,1
406,hippocampus,hippocampus_L2,HSD,0.8658169,13,ORippler,1
407,hippocampus,hippocampus_L1,DCS,0.84484711211778,13,ORippler,1
407,hippocampus,hippocampus_L2,DCS,0.875675675675676,13,ORippler,1
407,hippocampus,hippocampus_L1,HSD,0.8905625,13,ORippler,1
407,hippocampus,hippocampus_L2,HSD,0.9810272,13,ORippler,1
408,hippocampus,hippocampus_L1,DCS,0.838138593829034,13,ORippler,1
408,hippocampus,hippocampus_L2,DCS,0.871929249918113,13,ORippler,1
408,hippocampus,hippocampus_L1,HSD,0.8671742,13,ORippler,1
408,hippocampus,hippocampus_L2,HSD,0.9665999,13,ORippler,1
409,hippocampus,hippocampus_L1,DCS,0.828838451268358,13,ORippler,1
409,hippocampus,hippocampus_L2,DCS,0.887686062246279,13,ORippler,1
409,hippocampus,hippocampus_L1,HSD,0.864679,13,ORippler,1
409,hippocampus,hippocampus_L2,HSD,0.9971804,13,ORippler,1
410,hippocampus,hippocampus_L1,DCS,0.807496435119169,13,ORippler,1
410,hippocampus,hippocampus_L2,DCS,0.848318804483188,13,ORippler,1
410,hippocampus,hippocampus_L1,HSD,0.7823347,13,ORippler,1
410,hippocampus,hippocampus_L2,HSD,0.8867868,13,ORippler,1
411,hippocampus,hippocampus_L1,DCS,0.78468130690948,13,ORippler,1
411,hippocampus,hippocampus_L2,DCS,0.865030674846626,13,ORippler,1
411,hippocampus,hippocampus_L1,HSD,0.79639876,13,ORippler,1
411,hippocampus,hippocampus_L2,HSD,0.98113966,13,ORippler,1
412,hippocampus,hippocampus_L1,DCS,0.807813846595806,13,ORippler,1
412,hippocampus,hippocampus_L2,DCS,0.870720490546755,13,ORippler,1
412,hippocampus,hippocampus_L1,HSD,0.7689412,13,ORippler,1
412,hippocampus,hippocampus_L2,HSD,0.9813704,13,ORippler,1
413,hippocampus,hippocampus_L1,DCS,0.875064267352185,13,ORippler,1
413,hippocampus,hippocampus_L2,DCS,0.911343612334802,13,ORippler,1
413,hippocampus,hippocampus_L1,HSD,0.91169786,13,ORippler,1
413,hippocampus,hippocampus_L2,HSD,0.9924539,13,ORippler,1
414,hippocampus,hippocampus_L1,DCS,0.841554898840646,13,ORippler,1
414,hippocampus,hippocampus_L2,DCS,0.866093706681453,13,ORippler,1
414,hippocampus,hippocampus_L1,HSD,0.8585921,13,ORippler,1
414,hippocampus,hippocampus_L2,HSD,0.9369509,13,ORippler,1
415,hippocampus,hippocampus_L1,DCS,0.83717834960071,13,ORippler,1
415,hippocampus,hippocampus_L2,DCS,0.847322720694645,13,ORippler,1
415,hippocampus,hippocampus_L1,HSD,0.8255951,13,ORippler,1
415,hippocampus,hippocampus_L2,HSD,0.91058534,13,ORippler,1
416,hippocampus,hippocampus_L1,DCS,0.757490396927017,13,ORippler,1
416,hippocampus,hippocampus_L2,DCS,0.83402489626556,13,ORippler,1
416,hippocampus,hippocampus_L1,HSD,0.7817819,13,ORippler,1
416,hippocampus,hippocampus_L2,HSD,0.8685383,13,ORippler,1
417,hippocampus,hippocampus_L1,DCS,0.768770565360455,13,ORippler,1
417,hippocampus,hippocampus_L2,DCS,0.826433530470558,13,ORippler,1
417,hippocampus,hippocampus_L1,HSD,0.77480704,13,ORippler,1
417,hippocampus,hippocampus_L2,HSD,0.92154974,13,ORippler,1
418,hippocampus,hippocampus_L1,DCS,0.813525609149677,13,ORippler,1
418,hippocampus,hippocampus_L2,DCS,0.837086092715232,13,ORippler,1
418,hippocampus,hippocampus_L1,HSD,0.81829935,13,ORippler,1
418,hippocampus,hippocampus_L2,HSD,0.9160134,13,ORippler,1
419,hippocampus,hippocampus_L1,DCS,0.820875718708536,13,ORippler,1
419,hippocampus,hippocampus_L2,DCS,0.884532632082238,13,ORippler,1
419,hippocampus,hippocampus_L1,HSD,0.78472847,13,ORippler,1
419,hippocampus,hippocampus_L2,HSD,0.9684215,13,ORippler,1
420,hippocampus,hippocampus_L1,DCS,0.696995708154506,13,ORippler,1
420,hippocampus,hippocampus_L2,DCS,0.773495980038813,13,ORippler,1
420,hippocampus,hippocampus_L1,HSD,0.6480383,13,ORippler,1
420,hippocampus,hippocampus_L2,HSD,0.8560698,13,ORippler,1
421,hippocampus,hippocampus_L1,DCS,0.769044740024184,13,ORippler,1
421,hippocampus,hippocampus_L2,DCS,0.841745531019979,13,ORippler,1
421,hippocampus,hippocampus_L1,HSD,0.7726247,13,ORippler,1
421,hippocampus,hippocampus_L2,HSD,0.92435265,13,ORippler,1
422,hippocampus,hippocampus_L1,DCS,0.839334596757212,13,ORippler,1
422,hippocampus,hippocampus_L2,DCS,0.832931450223906,13,ORippler,1
422,hippocampus,hippocampus_L1,HSD,0.84682685,13,ORippler,1
422,hippocampus,hippocampus_L2,HSD,0.8530025,13,ORippler,1
423,hippocampus,hippocampus_L1,DCS,0.777184602416409,13,ORippler,1
423,hippocampus,hippocampus_L2,DCS,0.815168257157207,13,ORippler,1
423,hippocampus,hippocampus_L1,HSD,0.7981355,13,ORippler,1
423,hippocampus,hippocampus_L2,HSD,0.91600347,13,ORippler,1
424,hippocampus,hippocampus_L1,DCS,0.804809052333805,13,ORippler,1
424,hippocampus,hippocampus_L2,DCS,0.80502043199066,13,ORippler,1
424,hippocampus,hippocampus_L1,HSD,0.82693493,13,ORippler,1
424,hippocampus,hippocampus_L2,HSD,0.91316485,13,ORippler,1
425,hippocampus,hippocampus_L1,DCS,0.726591760299625,13,ORippler,1
425,hippocampus,hippocampus_L2,DCS,0.788812785388128,13,ORippler,1
425,hippocampus,hippocampus_L1,HSD,0.67602783,13,ORippler,1
425,hippocampus,hippocampus_L2,HSD,0.8627167,13,ORippler,1
426,hippocampus,hippocampus_L1,DCS,0.772281639928699,13,ORippler,1
426,hippocampus,hippocampus_L2,DCS,0.846922672277749,13,ORippler,1
426,hippocampus,hippocampus_L1,HSD,0.74483085,13,ORippler,1
426,hippocampus,hippocampus_L2,HSD,0.95607144,13,ORippler,1
427,hippocampus,hippocampus_L1,DCS,0.834998649743451,13,ORippler,1
427,hippocampus,hippocampus_L2,DCS,0.865345181134655,13,ORippler,1
427,hippocampus,hippocampus_L1,HSD,0.8915034,13,ORippler,1
427,hippocampus,hippocampus_L2,HSD,0.964966,13,ORippler,1
428,hippocampus,hippocampus_L1,DCS,0.731108312342569,13,ORippler,1
428,hippocampus,hippocampus_L2,DCS,0.803814713896458,13,ORippler,1
428,hippocampus,hippocampus_L1,HSD,0.67633665,13,ORippler,1
428,hippocampus,hippocampus_L2,HSD,0.9034927,13,ORippler,1
429,hippocampus,hippocampus_L1,DCS,0.742307692307692,13,ORippler,1
429,hippocampus,hippocampus_L2,DCS,0.763316858868753,13,ORippler,1
429,hippocampus,hippocampus_L1,HSD,0.71537465,13,ORippler,1
429,hippocampus,hippocampus_L2,HSD,0.8048673,13,ORippler,1
430,hippocampus,hippocampus_L1,DCS,0.838590956887487,13,ORippler,1
430,hippocampus,hippocampus_L2,DCS,0.791641791044776,13,ORippler,1
430,hippocampus,hippocampus_L1,HSD,0.86382186,13,ORippler,1
430,hippocampus,hippocampus_L2,HSD,0.85349804,13,ORippler,1
431,hippocampus,hippocampus_L1,DCS,0.828053397091054,13,ORippler,1
431,hippocampus,hippocampus_L2,DCS,0.852060480284613,13,ORippler,1
431,hippocampus,hippocampus_L1,HSD,0.8330126,13,ORippler,1
431,hippocampus,hippocampus_L2,HSD,0.88910407,13,ORippler,1
432,hippocampus,hippocampus_L1,DCS,0.690028343210513,13,ORippler,1
432,hippocampus,hippocampus_L2,DCS,0.873027798647633,13,ORippler,1
432,hippocampus,hippocampus_L1,HSD,0.6978364,13,ORippler,1
432,hippocampus,hippocampus_L2,HSD,0.9730893,13,ORippler,1
433,hippocampus,hippocampus_L1,DCS,0.777385159010601,13,ORippler,1
433,hippocampus,hippocampus_L2,DCS,0.844010341855789,13,ORippler,1
433,hippocampus,hippocampus_L1,HSD,0.7581798,13,ORippler,1
433,hippocampus,hippocampus_L2,HSD,0.902108,13,ORippler,1
434,hippocampus,hippocampus_L1,DCS,0.749284253578732,13,ORippler,1
434,hippocampus,hippocampus_L2,DCS,0.85752508361204,13,ORippler,1
434,hippocampus,hippocampus_L1,HSD,0.7618625,13,ORippler,1
434,hippocampus,hippocampus_L2,HSD,0.9396607,13,ORippler,1
435,hippocampus,hippocampus_L1,DCS,0.681311475409836,13,ORippler,1
435,hippocampus,hippocampus_L2,DCS,0.811462064474113,13,ORippler,1
435,hippocampus,hippocampus_L1,HSD,0.6825111,13,ORippler,1
435,hippocampus,hippocampus_L2,HSD,0.94947696,13,ORippler,1
436,hippocampus,hippocampus_L1,DCS,0.66397034041119,13,ORippler,1
436,hippocampus,hippocampus_L2,DCS,0.767876012680521,13,ORippler,1
436,hippocampus,hippocampus_L1,HSD,0.6341879,13,ORippler,1
436,hippocampus,hippocampus_L2,HSD,0.9303271,13,ORippler,1
437,hippocampus,hippocampus_L1,DCS,0.753801169590643,13,ORippler,1
437,hippocampus,hippocampus_L2,DCS,0.801755085759872,13,ORippler,1
437,hippocampus,hippocampus_L1,HSD,0.80356514,13,ORippler,1
437,hippocampus,hippocampus_L2,HSD,0.9248139,13,ORippler,1
438,hippocampus,hippocampus_L1,DCS,0.768385718645102,13,ORippler,1
438,hippocampus,hippocampus_L2,DCS,0.881460674157303,13,ORippler,1
438,hippocampus,hippocampus_L1,HSD,0.7537538,13,ORippler,1
438,hippocampus,hippocampus_L2,HSD,0.9279589,13,ORippler,1
439,hippocampus,hippocampus_L1,DCS,0.771876360470178,13,ORippler,1
439,hippocampus,hippocampus_L2,DCS,0.853503184713376,13,ORippler,1
439,hippocampus,hippocampus_L1,HSD,0.7673563,13,ORippler,1
439,hippocampus,hippocampus_L2,HSD,0.9424744,13,ORippler,1
440,hippocampus,hippocampus_L1,DCS,0.696112139645596,13,ORippler,1
440,hippocampus,hippocampus_L2,DCS,0.857051282051282,13,ORippler,1
440,hippocampus,hippocampus_L1,HSD,0.6750699,13,ORippler,1
440,hippocampus,hippocampus_L2,HSD,0.89881724,13,ORippler,1
441,hippocampus,hippocampus_L1,DCS,0.801806322127446,13,ORippler,1
441,hippocampus,hippocampus_L2,DCS,0.73709078636517,13,ORippler,1
441,hippocampus,hippocampus_L1,HSD,0.86213535,13,ORippler,1
441,hippocampus,hippocampus_L2,HSD,0.91023487,13,ORippler,1
442,hippocampus,hippocampus_L1,DCS,0.83737646001797,13,ORippler,1
442,hippocampus,hippocampus_L2,DCS,0.874308300395257,13,ORippler,1
442,hippocampus,hippocampus_L1,HSD,0.8512646,13,ORippler,1
442,hippocampus,hippocampus_L2,HSD,0.9309807,13,ORippler,1
443,hippocampus,hippocampus_L1,DCS,0.837420042643923,13,ORippler,1
443,hippocampus,hippocampus_L2,DCS,0.880112834978843,13,ORippler,1
443,hippocampus,hippocampus_L1,HSD,0.872133,13,ORippler,1
443,hippocampus,hippocampus_L2,HSD,0.96991956,13,ORippler,1
444,hippocampus,hippocampus_L1,DCS,0.78995756718529,13,ORippler,1
444,hippocampus,hippocampus_L2,DCS,0.813304047693756,13,ORippler,1
444,hippocampus,hippocampus_L1,HSD,0.8356712,13,ORippler,1
444,hippocampus,hippocampus_L2,HSD,0.94808745,13,ORippler,1
445,hippocampus,hippocampus_L1,DCS,0.845613121582921,13,ORippler,1
445,hippocampus,hippocampus_L2,DCS,0.897866287339972,13,ORippler,1
445,hippocampus,hippocampus_L1,HSD,0.8748699,13,ORippler,1
445,hippocampus,hippocampus_L2,HSD,0.9873238,13,ORippler,1
446,hippocampus,hippocampus_L1,DCS,0.777502067824648,13,ORippler,1
446,hippocampus,hippocampus_L2,DCS,0.86647944855757,13,ORippler,1
446,hippocampus,hippocampus_L1,HSD,0.7986431,13,ORippler,1
446,hippocampus,hippocampus_L2,HSD,0.9882449,13,ORippler,1
447,hippocampus,hippocampus_L1,DCS,0.833445115135256,13,ORippler,1
447,hippocampus,hippocampus_L2,DCS,0.869209111850525,13,ORippler,1
447,hippocampus,hippocampus_L1,HSD,0.85187626,13,ORippler,1
447,hippocampus,hippocampus_L2,HSD,0.9666683,13,ORippler,1
448,hippocampus,hippocampus_L1,DCS,0.823011285439031,13,ORippler,1
448,hippocampus,hippocampus_L2,DCS,0.882712278558338,13,ORippler,1
448,hippocampus,hippocampus_L1,HSD,0.8612169,13,ORippler,1
448,hippocampus,hippocampus_L2,HSD,0.98927075,13,ORippler,1
449,hippocampus,hippocampus_L1,DCS,0.811886901327178,13,ORippler,1
449,hippocampus,hippocampus_L2,DCS,0.828740844087897,13,ORippler,1
449,hippocampus,hippocampus_L1,HSD,0.8646849,13,ORippler,1
449,hippocampus,hippocampus_L2,HSD,0.9835956,13,ORippler,1
450,hippocampus,hippocampus_L1,DCS,0.76731078904992,13,ORippler,1
450,hippocampus,hippocampus_L2,DCS,0.867630057803468,13,ORippler,1
450,hippocampus,hippocampus_L1,HSD,0.81007576,13,ORippler,1
450,hippocampus,hippocampus_L2,HSD,0.9399307,13,ORippler,1
451,hippocampus,hippocampus_L1,DCS,0.816042267050913,13,ORippler,1
451,hippocampus,hippocampus_L2,DCS,0.814295257181029,13,ORippler,1
451,hippocampus,hippocampus_L1,HSD,0.8389442,13,ORippler,1
451,hippocampus,hippocampus_L2,HSD,0.9374139,13,ORippler,1
452,hippocampus,hippocampus_L1,DCS,0.790419161676647,13,ORippler,1
452,hippocampus,hippocampus_L2,DCS,0.841829303815904,13,ORippler,1
452,hippocampus,hippocampus_L1,HSD,0.8077493,13,ORippler,1
452,hippocampus,hippocampus_L2,HSD,0.9746993,13,ORippler,1
453,hippocampus,hippocampus_L1,DCS,0.832158705298878,13,ORippler,1
453,hippocampus,hippocampus_L2,DCS,0.814352574102964,13,ORippler,1
453,hippocampus,hippocampus_L1,HSD,0.88480276,13,ORippler,1
453,hippocampus,hippocampus_L2,HSD,0.95461303,13,ORippler,1
454,hippocampus,hippocampus_L1,DCS,0.727920227920228,13,ORippler,1
454,hippocampus,hippocampus_L2,DCS,0.79683698296837,13,ORippler,1
454,hippocampus,hippocampus_L1,HSD,0.7289294,13,ORippler,1
454,hippocampus,hippocampus_L2,HSD,0.880199,13,ORippler,1
455,hippocampus,hippocampus_L1,DCS,0.807398843930636,13,ORippler,1
455,hippocampus,hippocampus_L2,DCS,0.834856794637416,13,ORippler,1
455,hippocampus,hippocampus_L1,HSD,0.83737916,13,ORippler,1
455,hippocampus,hippocampus_L2,HSD,0.963531,13,ORippler,1
456,hippocampus,hippocampus_L1,DCS,0.734919286321155,13,ORippler,1
456,hippocampus,hippocampus_L2,DCS,0.850152905198777,13,ORippler,1
456,hippocampus,hippocampus_L1,HSD,0.71564984,13,ORippler,1
456,hippocampus,hippocampus_L2,HSD,0.96419847,13,ORippler,1
457,hippocampus,hippocampus_L1,DCS,0.779105799026118,13,ORippler,1
457,hippocampus,hippocampus_L2,DCS,0.791642484039466,13,ORippler,1
457,hippocampus,hippocampus_L1,HSD,0.76042104,13,ORippler,1
457,hippocampus,hippocampus_L2,HSD,0.87075394,13,ORippler,1
458,hippocampus,hippocampus_L1,DCS,0.80013619339462,13,ORippler,1
458,hippocampus,hippocampus_L2,DCS,0.841552990556139,13,ORippler,1
458,hippocampus,hippocampus_L1,HSD,0.84034765,13,ORippler,1
458,hippocampus,hippocampus_L2,HSD,0.95158744,13,ORippler,1
459,hippocampus,hippocampus_L1,DCS,0.769897959183673,13,ORippler,1
459,hippocampus,hippocampus_L2,DCS,0.845704753961635,13,ORippler,1
459,hippocampus,hippocampus_L1,HSD,0.77085423,13,ORippler,1
459,hippocampus,hippocampus_L2,HSD,0.9639909,13,ORippler,1
460,hippocampus,hippocampus_L1,DCS,0.792079207920792,13,ORippler,1
460,hippocampus,hippocampus_L2,DCS,0.885353812397148,13,ORippler,1
460,hippocampus,hippocampus_L1,HSD,0.8225729,13,ORippler,1
460,hippocampus,hippocampus_L2,HSD,0.9818736,13,ORippler,1
461,hippocampus,hippocampus_L1,DCS,0.811635131318836,13,ORippler,1
461,hippocampus,hippocampus_L2,DCS,0.882631725676052,13,ORippler,1
461,hippocampus,hippocampus_L1,HSD,0.79266113,13,ORippler,1
461,hippocampus,hippocampus_L2,HSD,0.96120054,13,ORippler,1
462,hippocampus,hippocampus_L1,DCS,0.862884762147036,13,ORippler,1
462,hippocampus,hippocampus_L2,DCS,0.863335340156532,13,ORippler,1
462,hippocampus,hippocampus_L1,HSD,0.9114683,13,ORippler,1
462,hippocampus,hippocampus_L2,HSD,0.9477102,13,ORippler,1
463,hippocampus,hippocampus_L1,DCS,0.827821011673152,13,ORippler,1
463,hippocampus,hippocampus_L2,DCS,0.873810254835738,13,ORippler,1
463,hippocampus,hippocampus_L1,HSD,0.8320674,13,ORippler,1
463,hippocampus,hippocampus_L2,HSD,0.9307009,13,ORippler,1
464,hippocampus,hippocampus_L1,DCS,0.807769208797486,13,ORippler,1
464,hippocampus,hippocampus_L2,DCS,0.89134328358209,13,ORippler,1
464,hippocampus,hippocampus_L1,HSD,0.8291406,13,ORippler,1
464,hippocampus,hippocampus_L2,HSD,0.9833445,13,ORippler,1
465,hippocampus,hippocampus_L1,DCS,0.778446246403348,13,ORippler,1
465,hippocampus,hippocampus_L2,DCS,0.832395247029393,13,ORippler,1
465,hippocampus,hippocampus_L1,HSD,0.80043805,13,ORippler,1
465,hippocampus,hippocampus_L2,HSD,0.9324211,13,ORippler,1
466,hippocampus,hippocampus_L1,DCS,0.805673052998258,13,ORippler,1
466,hippocampus,hippocampus_L2,DCS,0.832,13,ORippler,1
466,hippocampus,hippocampus_L1,HSD,0.8329207,13,ORippler,1
466,hippocampus,hippocampus_L2,HSD,0.9298712,13,ORippler,1
467,prostate,prostate_L1,DCS,0.630612339070647,13,ORippler,1
467,prostate,prostate_L2,DCS,0.829232809892602,13,ORippler,1
467,prostate,prostate_L1,HSD,0.8881409,13,ORippler,1
467,prostate,prostate_L2,HSD,0.9506821,13,ORippler,1
468,prostate,prostate_L1,DCS,0.799141245194468,13,ORippler,1
468,prostate,prostate_L2,DCS,0.859750283768445,13,ORippler,1
468,prostate,prostate_L1,HSD,0.9815905,13,ORippler,1
468,prostate,prostate_L2,HSD,0.9769496,13,ORippler,1
469,prostate,prostate_L1,DCS,0.168639798488665,13,ORippler,1
469,prostate,prostate_L2,DCS,0.751898734177215,13,ORippler,1
469,prostate,prostate_L1,HSD,0.71941686,13,ORippler,1
469,prostate,prostate_L2,HSD,0.890291,13,ORippler,1
470,prostate,prostate_L2,DCS,0.841454256306048,13,ORippler,1
470,prostate,prostate_L2,HSD,0.9488032,13,ORippler,1
471,prostate,prostate_L1,DCS,0.55890767230169,13,ORippler,1
471,prostate,prostate_L2,DCS,0.865671641791045,13,ORippler,1
471,prostate,prostate_L1,HSD,0.8686508,13,ORippler,1
471,prostate,prostate_L2,HSD,0.92706615,13,ORippler,1
472,prostate,prostate_L1,DCS,0.376181259250826,13,ORippler,1
472,prostate,prostate_L2,DCS,0.825926568372362,13,ORippler,1
472,prostate,prostate_L1,HSD,0.6382773,13,ORippler,1
472,prostate,prostate_L2,HSD,0.978013,13,ORippler,1
473,prostate,prostate_L1,DCS,0.711866393202461,13,ORippler,1
473,prostate,prostate_L2,DCS,0.867357147060554,13,ORippler,1
473,prostate,prostate_L1,HSD,0.9575984,13,ORippler,1
473,prostate,prostate_L2,HSD,0.9866517,13,ORippler,1
474,prostate,prostate_L1,DCS,0.538754958803784,13,ORippler,1
474,prostate,prostate_L2,DCS,0.702485146617262,13,ORippler,1
474,prostate,prostate_L1,HSD,0.9179724,13,ORippler,1
474,prostate,prostate_L2,HSD,0.88526666,13,ORippler,1
475,prostate,prostate_L1,DCS,0.43110523753217,13,ORippler,1
475,prostate,prostate_L2,DCS,0.552203649572892,13,ORippler,1
475,prostate,prostate_L1,HSD,0.8067713,13,ORippler,1
475,prostate,prostate_L2,HSD,0.88169205,13,ORippler,1
476,prostate,prostate_L1,DCS,0.608263806118395,13,ORippler,1
476,prostate,prostate_L2,DCS,0.880193818884788,13,ORippler,1
476,prostate,prostate_L1,HSD,0.9029622,13,ORippler,1
476,prostate,prostate_L2,HSD,0.986493,13,ORippler,1
477,prostate,prostate_L1,DCS,0.621916973982475,13,ORippler,1
477,prostate,prostate_L2,DCS,0.865815061341686,13,ORippler,1
477,prostate,prostate_L1,HSD,0.97458804,13,ORippler,1
477,prostate,prostate_L2,HSD,0.9884276,13,ORippler,1
478,prostate,prostate_L1,DCS,0.816039517652187,13,ORippler,1
478,prostate,prostate_L2,DCS,0.909218681921039,13,ORippler,1
478,prostate,prostate_L1,HSD,0.98149556,13,ORippler,1
478,prostate,prostate_L2,HSD,0.9908545,13,ORippler,1
479,prostate,prostate_L1,DCS,0.662210133234982,13,ORippler,1
479,prostate,prostate_L2,DCS,0.800086709379064,13,ORippler,1
479,prostate,prostate_L1,HSD,0.9715418,13,ORippler,1
479,prostate,prostate_L2,HSD,0.9547516,13,ORippler,1
480,prostate,prostate_L1,DCS,0.65337018924091,13,ORippler,1
480,prostate,prostate_L2,DCS,0.855982981048851,13,ORippler,1
480,prostate,prostate_L1,HSD,0.8885036,13,ORippler,1
480,prostate,prostate_L2,HSD,0.9893087,13,ORippler,1
481,prostate,prostate_L1,DCS,0.48032272523532,13,ORippler,1
481,prostate,prostate_L2,DCS,0.826810368563899,13,ORippler,1
481,prostate,prostate_L1,HSD,0.87341255,13,ORippler,1
481,prostate,prostate_L2,HSD,0.9869602,13,ORippler,1
482,prostate,prostate_L1,DCS,0.588851210660955,13,ORippler,1
482,prostate,prostate_L2,DCS,0.889784673057597,13,ORippler,1
482,prostate,prostate_L1,HSD,0.91865164,13,ORippler,1
482,prostate,prostate_L2,HSD,0.98188365,13,ORippler,1
483,lung,lung_L1,DCS,0.494591484464902,13,ORippler,1
483,lung,lung_L1,HSD,0.42951497,13,ORippler,1
484,lung,lung_L1,DCS,0.213409757398027,13,ORippler,1
484,lung,lung_L1,HSD,0.22723447,13,ORippler,1
485,lung,lung_L1,DCS,0.666895806736718,13,ORippler,1
485,lung,lung_L1,HSD,0.55740595,13,ORippler,1
486,lung,lung_L1,DCS,0.592320783137132,13,ORippler,1
486,lung,lung_L1,HSD,0.21288374,13,ORippler,1
487,lung,lung_L1,DCS,0.644659186717686,13,ORippler,1
